thread_id,sample_idx,m,lambda,collisions,p_value,first_vals,first_spacings,spacing_freq_sample
0,1,32,0.0000019073486328125,0,0.000003814693627646193,83192061|238441874|585178682|844133366|1200263728|1256151400|1322266449|1381563347|1431085069|1466412676|1485023896|1606273849|1626049821|1905880858|2039514219|2089953945,155249813|346736808|258954684|356130362|55887672|66115049|59296898|49521722|35327607|18611220|121249953|19775972|279831037|133633361|50439726|238280596,130313083:1|18611220:1|25723513:1|91213100:1|35327607:1|129597007:1|148334492:1|155249813:1|62986004:1|338724115:1|258954684:1|356130362:1|346736808:1|238280596:1|18721366:1|121249953:1|253418552:1|19775972:1|279831037:1|49521722:1|14223353:1|55887672:1|24227986:1|50439726:1|133633361:1|35521284:1|15843669:1|4417244:1|320378008:1|59296898:1|436282040:1|66115049:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,172335066|202847047|217711212|268810599|566033665|684995428|834349370|1005049383|1559352424|1696495289|2033214080|2109984803|2175495505|2280377531|2466026218|2572698465,30511981|14864165|51099387|297223066|118961763|149353942|170700013|554303041|137142865|336718791|76770723|65510702|104882026|185648687|106672247|17170658,17170658:1|18842282:1|35729116:1|336718791:1|14864165:1|51099387:1|157754438:1|297223066:1|91038079:1|250930002:1|118961763:1|46742845:1|106672247:1|157844541:1|406031361:1|185648687:1|179934338:1|22871289:1|137142865:1|170700013:1|554303041:1|133393262:1|30511981:1|104882026:1|50342001:1|231207770:1|49697794:1|65510702:1|76770723:1|31845677:1|149353942:1|13228444:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,94886336|320526601|514606252|541108786|545602678|608544457|641100418|1066923374|1226213605|1279302688|1558893112|1838084707|2017109975|2205112758|2291013798|2550600417,225640265|194079651|26502534|4493892|62941779|32555961|425822956|159290231|53089083|279590424|279191595|179025268|188002783|85901040|259586619|115967084,259586619:1|30749894:1|194079651:1|114076871:1|112562926:1|32555961:1|42504434:1|188002783:1|313840639:1|26502534:1|62941779:1|159290231:1|250476688:1|196489299:1|179025268:1|279590424:1|85901040:1|140598992:1|27747747:1|44194951:1|4493892:1|58578473:1|279191595:1|136648634:1|9314637:1|82964328:1|425822956:1|225640265:1|53089083:1|138059311:1|115967084:1|24478307:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,127466382|134710571|221933642|284028493|467064297|630268712|1002094004|1049997618|1248001852|1300281082|1596213184|1646235030|1707289821|1875299653|1890321426|1891720340,7244189|87223071|62094851|183035804|163204415|371825292|47903614|198004234|52279230|295932102|50021846|61054791|168009832|15021773|1398914|96874418,52279230:1|163204415:1|168528050:1|62094851:1|295932102:1|45669117:1|87223071:1|183035804:1|50021846:1|168009832:1|219044729:1|259367882:1|12188178:1|388889474:1|198004234:1|24133770:1|1398914:1|15021773:1|7244189:1|61054791:1|96874418:1|111403842:1|115171205:1|34353227:1|501425113:1|83333268:1|5921068:1|190205544:1|68523046:1|371825292:1|205681407:1|47903614:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,16043037|155064595|220019856|286948352|388806766|410604514|447488537|458601441|569020480|596942379|664827383|1020478581|1132166179|1180286977|1215493813|1435970547,139021558|64955261|66928496|101858414|21797748|36884023|11112904|110419039|27921899|67885004|355651198|111687598|48120798|35206836|220476734|20290906,110419039:1|248968877:1|20290906:1|68121577:1|111727235:1|1001310823:1|111687598:1|17136060:1|27921899:1|83969975:1|67885004:1|48120798:1|386280618:1|346301346:1|66928496:1|23301207:1|201910965:1|36884023:1|139021558:1|21797748:1|64955261:1|97857729:1|11112904:1|101858414:1|35206836:1|220476734:1|15336587:1|355651198:1|18132443:1|160258114:1|6674868:1|67460456:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,106973992|259123133|293856233|479907859|504573786|818205932|952165270|957628993|1072326422|1134538773|1166812674|1341856858|1443716633|1517712462|1601295700|1701845259,152149141|34733100|186051626|24665927|313632146|133959338|5463723|114697429|62212351|32273901|175044184|101859775|73995829|83583238|100549559|66884183,5463723:1|128024122:1|83583238:1|133959338:1|313632146:1|103207954:1|32683181:1|114697429:1|118534579:1|88463476:1|29299933:1|120031323:1|34733100:1|291224410:1|714464499:1|26960456:1|152991736:1|70712704:1|100549559:1|66884183:1|112936573:1|32273901:1|73995829:1|152149141:1|24665927:1|51509472:1|567863908:1|186051626:1|62212351:1|175044184:1|101859775:1|24303520:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,155698569|419449465|439041556|503666302|541999528|736964244|787289470|862693482|1182864106|1527525141|1540452520|1588349675|1660519874|1891784528|1911529977|1918468106,263750896|19592091|64624746|38333226|194964716|50325226|75404012|320170624|344661035|12927379|47897155|72170199|231264654|19745449|6938129|160577334,50325226:1|320170624:1|318718611:1|47897155:1|160577334:1|54794190:1|12927379:1|450257027:1|69512733:1|137170316:1|72170199:1|6938129:1|344661035:1|75404012:1|29801122:1|247289377:1|237560240:1|48401113:1|25693989:1|32808062:1|231264654:1|87803798:1|263750896:1|64624746:1|623790:1|38333226:1|194964716:1|373544409:1|19592091:1|60925077:1|19745449:1|196716571:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,217945004|236636298|259735366|523723504|542508418|645088652|745748295|818711750|959442760|1096497444|1130540911|1137306256|1456720599|1878171658|1985162439|1996086869,18691294|23099068|263988138|18784914|102580234|100659643|72963455|140731010|137054684|34043467|6765345|319414343|421451059|106990781|10924430|38444390,131743051:1|247363958:1|123371962:1|317000085:1|106990781:1|28676999:1|102580234:1|137054684:1|72963455:1|15026895:1|242173659:1|274506392:1|38444390:1|74562026:1|18691294:1|19842898:1|421451059:1|6765345:1|23099068:1|62977503:1|319414343:1|173938968:1|100659643:1|263988138:1|317691374:1|10924430:1|148229798:1|67440573:1|233834900:1|34043467:1|18784914:1|140731010:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,220481860|269425504|335931419|476204678|525938988|538074981|562556181|574411934|583948733|655440098|805646500|841485150|865276882|1088081064|1372559334|1374575164,48943644|66505915|140273259|49734310|12135993|24481200|11855753|9536799|71491365|150206402|35838650|23791732|222804182|284478270|2015830|183114523,30024849:1|66736990:1|298280112:1|11855753:1|183114523:1|273011193:1|187370784:1|784725088:1|2338864:1|208368666:1|49734310:1|48364416:1|63149980:1|222804182:1|9536799:1|2015830:1|71491365:1|140273259:1|66505915:1|284478270:1|132382821:1|61020107:1|150206402:1|12135993:1|35838650:1|24996441:1|48943644:1|471181015:1|186829472:1|118978671:1|23791732:1|24481200:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,191147725|419421574|441966058|798395775|871952328|1316130509|1488715204|1503111222|1512066762|1586614853|1586784769|1589557861|1725135974|1759982269|1760745745|1770456229,228273849|22544484|356429717|73556553|444178181|172584695|14396018|8955540|74548091|169916|2773092|135578113|34846295|763476|9710484|73591855,73556553:1|135578113:1|9153253:1|104792422:1|138783228:1|136622766:1|493116995:1|24469205:1|73591855:1|190029714:1|22544484:1|113722567:1|217010646:1|8955540:1|78978624:1|169916:1|356429717:1|9710484:1|444178181:1|34846295:1|337570178:1|294439284:1|389893766:1|763476:1|228273849:1|14396018:1|74548091:1|2773092:1|172584695:1|60999082:1|9220452:1|43264755:1
0,1,32,0.0000019073486328125,0,0.000003814693627646193,208217456|333205420|557772357|623128927|772078557|775331640|931655613|1043206189|1153625961|1287331384|1301065260|1479490272|1531799015|1655149799|1814725196|1933111771,124987964|224566937|65356570|148949630|3253083|156323973|111550576|110419772|133705423|13733876|178425012|52308743|123350784|159575397|118386575|16147787,50133063:1|52308743:1|163591207:1|156323973:1|118386575:1|8520251:1|124987964:1|65356570:1|248594671:1|16147787:1|1044421:1|133705423:1|406488668:1|224566937:1|110419772:1|13733876:1|123350784:1|3253083:1|7625513:1|61116188:1|328231868:1|48480589:1|32197101:1|22531616:1|159575397:1|153895392:1|768155633:1|111550576:1|178425012:1|87625340:1|148949630:1|165693673:1
